Available Drivers,Cancel Time,Order ID,Placed Time,Reject Time,Response Distance,Response Time,Service Type
123,,2077,6/12/2018 9:04:43 AM,,535,6/12/2018 9:04:55 AM,Van
6,6/12/2018 9:07:46 AM,2078,6/12/2018 9:05:21 AM,,27628,6/12/2018 9:06:15 AM,Motorcycle
130,,2079,6/12/2018 9:05:25 AM,,3534,6/12/2018 9:05:47 AM,Van
100,,2080,6/12/2018 9:05:26 AM,,1979,6/12/2018 9:05:37 AM,Van
24,,2081,6/12/2018 9:06:05 AM,,1644,6/12/2018 9:06:19 AM,Van
52,,2082,6/12/2018 9:06:09 AM,,2494,6/12/2018 9:06:18 AM,Van
39,6/12/2018 9:07:50 AM,2083,6/12/2018 9:07:18 AM,,3081,6/12/2018 9:07:34 AM,Van
6,6/12/2018 9:08:39 AM,2084,6/12/2018 9:08:01 AM,,,,Motorcycle
144,,2085,6/12/2018 9:14:05 AM,,6741,6/12/2018 9:14:26 AM,Van
215,,2086,6/12/2018 9:14:06 AM,,2891,6/12/2018 9:14:16 AM,Van
6,,2087,6/12/2018 9:14:43 AM,,2293,6/12/2018 9:15:05 AM,Van
148,,2088,6/12/2018 9:15:07 AM,,548,6/12/2018 9:15:14 AM,Van
111,,2089,6/12/2018 9:15:16 AM,,4127,6/12/2018 9:15:35 AM,Van
115,,2090,6/12/2018 9:15:21 AM,,2533,6/12/2018 9:15:33 AM,Van
163,,2091,6/12/2018 9:15:44 AM,,1336,6/12/2018 9:16:11 AM,Van
157,,2092,6/12/2018 9:16:09 AM,,3428,6/12/2018 9:16:29 AM,Van
211,,2093,6/12/2018 9:16:52 AM,,1752,6/12/2018 9:17:00 AM,Van
46,,2094,6/12/2018 9:18:30 AM,,1483,6/12/2018 9:18:55 AM,Motorcycle
122,6/12/2018 9:19:09 AM,2095,6/12/2018 9:18:46 AM,,2709,6/12/2018 9:19:08 AM,Van
46,,2096,6/12/2018 9:18:55 AM,,3874,6/12/2018 9:19:15 AM,Van
156,,2097,6/12/2018 9:19:21 AM,,4074,6/12/2018 9:19:43 AM,Van
22,,2098,6/12/2018 9:21:49 AM,,6015,6/12/2018 9:22:41 AM,Van
104,,2099,6/12/2018 9:22:35 AM,,2943,6/12/2018 9:22:48 AM,Van
146,,2100,6/12/2018 9:23:01 AM,,1881,6/12/2018 9:23:13 AM,Van
35,,2101,6/12/2018 9:23:17 AM,,1437,6/12/2018 9:23:26 AM,Motorcycle
97,,2102,6/12/2018 9:23:51 AM,,4595,6/12/2018 9:24:11 AM,Van
28,6/12/2018 9:25:06 AM,2103,6/12/2018 9:23:56 AM,,843,6/12/2018 9:24:03 AM,Van
24,,2104,6/12/2018 9:25:18 AM,,7525,6/12/2018 9:25:55 AM,Motorcycle
3,6/12/2018 9:55:30 AM,2105,6/12/2018 9:25:34 AM,,,,Van
24,,2106,6/12/2018 9:26:13 AM,,5835,6/12/2018 9:26:35 AM,Van
105,,2107,6/12/2018 9:28:38 AM,,2446,6/12/2018 9:28:52 AM,Van
154,,2108,6/12/2018 9:29:17 AM,,614,6/12/2018 9:29:25 AM,Van
122,,2109,6/12/2018 9:30:06 AM,,2931,6/12/2018 9:30:39 AM,Van
79,,2110,6/12/2018 9:31:02 AM,,2139,6/12/2018 9:31:10 AM,Van
105,,2111,6/12/2018 9:32:14 AM,,2367,6/12/2018 9:32:26 AM,Van
137,,2112,6/12/2018 9:32:39 AM,,2359,6/12/2018 9:32:53 AM,Van
28,,2113,6/12/2018 9:33:12 AM,,6090,6/12/2018 9:33:38 AM,Van
65,,2114,6/12/2018 9:33:42 AM,,1869,6/12/2018 9:34:04 AM,Van
18,,2115,6/12/2018 9:35:07 AM,,2649,6/12/2018 9:35:29 AM,Van
31,,2116,6/12/2018 9:35:28 AM,,1129,6/12/2018 9:35:37 AM,Van
133,,2117,6/12/2018 9:35:31 AM,,3402,6/12/2018 9:35:42 AM,Van
117,,2118,6/12/2018 9:35:34 AM,,4689,6/12/2018 9:35:55 AM,Van
143,,2119,6/12/2018 9:36:41 AM,,,6/12/2018 9:36:50 AM,Van
148,,2120,6/12/2018 9:36:56 AM,,2774,6/12/2018 9:37:04 AM,Van
167,,2121,6/12/2018 9:37:44 AM,,3026,6/12/2018 9:37:57 AM,Van
162,,2122,6/12/2018 9:40:55 AM,,3451,6/12/2018 9:41:16 AM,Van
101,,2123,6/12/2018 9:41:23 AM,,4543,6/12/2018 9:41:46 AM,Van
101,,2124,6/12/2018 9:43:37 AM,,2840,6/12/2018 9:43:44 AM,Van
107,,2125,6/12/2018 9:44:16 AM,,3979,6/12/2018 9:44:37 AM,Van
226,,2126,6/12/2018 9:45:44 AM,,5465,6/12/2018 9:46:07 AM,Van
107,,2127,6/12/2018 9:46:54 AM,,2810,6/12/2018 9:47:32 AM,Van
167,,2128,6/12/2018 9:47:02 AM,,3333,6/12/2018 9:47:42 AM,Van
39,,2129,6/12/2018 9:47:56 AM,,4274,6/12/2018 9:48:51 AM,Van
153,,2130,6/12/2018 9:51:28 AM,,2590,6/12/2018 9:51:47 AM,Van
23,,2131,6/12/2018 9:51:30 AM,,5567,6/12/2018 9:51:58 AM,Van
9,,2132,6/12/2018 9:52:52 AM,6/12/2018 3:09:35 PM,2113,6/12/2018 9:53:26 AM,Motorcycle
191,,2133,6/12/2018 9:53:34 AM,,2655,6/12/2018 9:53:45 AM,Van
28,6/12/2018 10:45:54 AM,2134,6/12/2018 9:54:09 AM,,,,Van
122,,2135,6/12/2018 9:55:05 AM,,6548,6/12/2018 9:55:28 AM,Van
2,,2136,6/12/2018 9:55:56 AM,,3892,6/12/2018 9:56:59 AM,Van
48,6/12/2018 9:57:14 AM,2137,6/12/2018 9:55:58 AM,,6861,6/12/2018 9:56:49 AM,Van
102,,2138,6/12/2018 9:56:01 AM,,2220,6/12/2018 9:56:09 AM,Van
3,,2139,6/12/2018 9:56:15 AM,,13338,6/12/2018 9:57:26 AM,Van
3,,2140,6/12/2018 9:56:57 AM,,1553,6/12/2018 9:58:31 AM,Van
48,,2141,6/12/2018 9:57:23 AM,,3169,6/12/2018 9:57:58 AM,Van
241,,2142,6/12/2018 9:57:58 AM,,3078,6/12/2018 9:58:19 AM,Van
7,,2143,6/12/2018 9:58:13 AM,,,6/12/2018 9:58:55 AM,Van
104,6/12/2018 10:01:22 AM,2144,6/12/2018 9:58:57 AM,,4629,6/12/2018 9:59:33 AM,Van
84,,2145,6/12/2018 10:00:14 AM,,5223,6/12/2018 10:00:35 AM,Van
118,,2146,6/12/2018 10:00:41 AM,,4677,6/12/2018 10:01:18 AM,Van
235,,2147,6/12/2018 10:02:20 AM,,5552,6/12/2018 10:02:32 AM,Van
104,6/12/2018 10:06:16 AM,2148,6/12/2018 10:03:07 AM,,1027,6/12/2018 10:03:22 AM,Van
117,,2149,6/12/2018 10:03:48 AM,,1907,6/12/2018 10:04:10 AM,Van
26,,2150,6/12/2018 10:03:53 AM,,2988,6/12/2018 10:04:17 AM,Motorcycle
128,,2151,6/12/2018 10:05:04 AM,,2329,6/12/2018 10:05:18 AM,Van
18,,2152,6/12/2018 10:05:08 AM,,2363,6/12/2018 10:05:19 AM,Van
1,,2153,6/12/2018 10:05:29 AM,,993,6/12/2018 10:53:47 AM,Van
139,,2154,6/12/2018 10:06:31 AM,,2150,6/12/2018 10:06:58 AM,Van
175,,2155,6/12/2018 10:06:43 AM,,2568,6/12/2018 10:06:49 AM,Van
179,,2156,6/12/2018 10:07:40 AM,,1526,6/12/2018 10:07:54 AM,Van
119,,2157,6/12/2018 10:08:28 AM,,7092,6/12/2018 10:09:04 AM,Van
107,,2158,6/12/2018 10:08:49 AM,,2551,6/12/2018 10:09:02 AM,Van
137,,2159,6/12/2018 10:09:47 AM,,3061,6/12/2018 10:09:58 AM,Van
26,,2160,6/12/2018 10:10:25 AM,,5493,6/12/2018 10:10:48 AM,Van
29,,2161,6/12/2018 10:11:04 AM,,1426,6/12/2018 10:11:12 AM,Van
23,,2162,6/12/2018 10:12:17 AM,,5471,6/12/2018 10:12:38 AM,Motorcycle
7,6/12/2018 10:13:46 AM,2163,6/12/2018 10:12:35 AM,,28388,6/12/2018 10:13:28 AM,Motorcycle
92,,2164,6/12/2018 10:13:26 AM,,4891,6/12/2018 10:13:35 AM,Van
145,6/12/2018 10:18:27 AM,2165,6/12/2018 10:18:13 AM,,3057,6/12/2018 10:18:20 AM,Van
111,,2166,6/12/2018 10:20:56 AM,,3378,6/12/2018 10:21:32 AM,Van
9,,2167,6/12/2018 10:22:52 AM,,7303,6/12/2018 10:23:13 AM,Van
232,,2168,6/12/2018 10:23:08 AM,,3070,6/12/2018 10:23:16 AM,Van
29,,2169,6/12/2018 10:23:40 AM,,1496,6/12/2018 10:23:53 AM,Motorcycle
115,,2170,6/12/2018 10:23:51 AM,,3589,6/12/2018 10:24:12 AM,Van
101,,2171,6/12/2018 10:24:48 AM,,2720,6/12/2018 10:25:02 AM,Van
159,,2172,6/12/2018 10:26:01 AM,,1497,6/12/2018 10:26:20 AM,Van
110,,2173,6/12/2018 10:26:35 AM,,1606,6/12/2018 10:27:02 AM,Van
221,,2174,6/12/2018 10:27:37 AM,,2438,6/12/2018 10:27:45 AM,Van
14,,2175,6/12/2018 10:27:41 AM,6/12/2018 10:49:18 AM,7654,6/12/2018 10:28:28 AM,Motorcycle
91,,2176,6/12/2018 10:28:41 AM,,1875,6/12/2018 10:28:48 AM,Van
41,,2177,6/12/2018 10:28:50 AM,,2662,6/12/2018 10:29:04 AM,Motorcycle
44,,2178,6/12/2018 10:29:22 AM,,4405,6/12/2018 10:29:45 AM,Van
20,,2179,6/12/2018 10:30:23 AM,,3776,6/12/2018 10:30:44 AM,Van
6,,2180,6/12/2018 10:30:28 AM,,14618,6/12/2018 10:31:02 AM,Van
33,,2181,6/12/2018 10:30:53 AM,,904,6/12/2018 10:31:06 AM,Motorcycle
61,,2182,6/12/2018 10:31:07 AM,,1709,6/12/2018 10:31:15 AM,Van
91,,2183,6/12/2018 10:33:04 AM,,2395,6/12/2018 10:33:24 AM,Van
120,,2184,6/12/2018 10:33:12 AM,,1745,6/12/2018 10:33:22 AM,Van
105,,2185,6/12/2018 10:33:22 AM,,943,6/12/2018 10:33:40 AM,Van
111,,2186,6/12/2018 10:34:57 AM,,1622,6/12/2018 10:35:16 AM,Van
100,,2187,6/12/2018 10:35:36 AM,,5341,6/12/2018 10:35:59 AM,Van
62,,2188,6/12/2018 10:35:45 AM,6/12/2018 10:50:53 AM,3998,6/12/2018 10:36:36 AM,Van
148,,2189,6/12/2018 10:36:13 AM,,3959,6/12/2018 10:36:41 AM,Van
31,6/12/2018 10:38:58 AM,2190,6/12/2018 10:36:35 AM,,18211,6/12/2018 10:37:27 AM,Motorcycle
143,,2191,6/12/2018 10:37:24 AM,,3957,6/12/2018 10:37:47 AM,Van
148,,2192,6/12/2018 10:37:37 AM,,950,6/12/2018 10:37:55 AM,Van
119,,2193,6/12/2018 10:38:40 AM,,1379,6/12/2018 10:38:50 AM,Van
24,,2194,6/12/2018 10:38:49 AM,,12662,6/12/2018 10:39:12 AM,Van
211,,2195,6/12/2018 10:39:36 AM,,1014,6/12/2018 10:39:44 AM,Van
102,,2196,6/12/2018 10:39:57 AM,,1367,6/12/2018 10:40:20 AM,Van
93,,2197,6/12/2018 10:40:04 AM,,3424,6/12/2018 10:40:39 AM,Van
124,,2198,6/12/2018 10:40:27 AM,,2887,6/12/2018 10:40:36 AM,Van
102,,2199,6/12/2018 10:40:53 AM,6/13/2018 4:26:28 PM,5222,6/12/2018 10:41:20 AM,Van
143,,2200,6/12/2018 10:40:58 AM,,3677,6/12/2018 10:41:19 AM,Van
154,,2201,6/12/2018 10:41:54 AM,,1323,6/12/2018 10:42:06 AM,Van
28,6/12/2018 10:44:33 AM,2202,6/12/2018 10:42:36 AM,,27940,6/12/2018 10:43:28 AM,Motorcycle
235,,2203,6/12/2018 10:42:50 AM,,1816,6/12/2018 10:43:00 AM,Van
130,,2204,6/12/2018 10:43:04 AM,,1263,6/12/2018 10:43:12 AM,Van
146,,2205,6/12/2018 10:43:04 AM,,3199,6/12/2018 10:43:42 AM,Van
140,,2206,6/12/2018 10:43:20 AM,6/12/2018 6:08:28 PM,8958,6/12/2018 10:43:29 AM,Van
104,,2207,6/12/2018 10:44:55 AM,,2480,6/12/2018 10:45:13 AM,Van
89,,2208,6/12/2018 10:46:13 AM,6/12/2018 10:57:51 AM,1761,6/12/2018 10:46:22 AM,Van
106,,2209,6/12/2018 10:47:09 AM,,2080,6/12/2018 10:47:42 AM,Van
114,,2210,6/12/2018 10:47:39 AM,,2779,6/12/2018 10:47:49 AM,Van
27,,2211,6/12/2018 10:48:03 AM,,5123,6/12/2018 10:48:23 AM,Van
65,,2212,6/12/2018 10:48:19 AM,,1561,6/12/2018 10:48:40 AM,Van
231,,2213,6/12/2018 10:48:54 AM,,1703,6/12/2018 10:49:02 AM,Van
29,,2214,6/12/2018 10:49:28 AM,,16539,6/12/2018 10:51:23 AM,Van
131,,2215,6/12/2018 10:52:30 AM,,2557,6/12/2018 10:52:54 AM,Van
100,,2216,6/12/2018 10:52:48 AM,,4737,6/12/2018 10:53:21 AM,Van
131,,2217,6/12/2018 10:53:11 AM,,5124,6/12/2018 10:53:50 AM,Van
124,,2218,6/12/2018 10:54:43 AM,,3214,6/12/2018 10:54:53 AM,Van
10,,2219,6/12/2018 10:54:49 AM,,1735,6/12/2018 10:55:19 AM,Van
75,,2220,6/12/2018 10:57:13 AM,,2003,6/12/2018 10:57:28 AM,Van
6,,2221,6/12/2018 10:59:16 AM,6/14/2018 10:00:23 AM,7797,6/12/2018 11:04:44 AM,Van
16,,2222,6/12/2018 10:59:52 AM,,3012,6/12/2018 11:05:45 AM,Van
40,,2223,6/12/2018 11:00:07 AM,,2480,6/12/2018 11:00:15 AM,Van
75,,2224,6/12/2018 11:01:06 AM,,4028,6/12/2018 11:01:33 AM,Van
198,,2225,6/12/2018 11:02:00 AM,,755,6/12/2018 11:02:22 AM,Van
154,,2226,6/12/2018 11:02:45 AM,,4394,6/12/2018 11:03:24 AM,Van
109,,2227,6/12/2018 11:05:50 AM,,7356,6/12/2018 11:06:07 AM,Van
143,,2228,6/12/2018 11:06:57 AM,,1147,6/12/2018 11:07:06 AM,Van
157,,2229,6/12/2018 11:07:45 AM,,1235,6/12/2018 11:07:55 AM,Van
153,,2230,6/12/2018 11:09:19 AM,,2553,6/12/2018 11:09:27 AM,Van
114,,2231,6/12/2018 11:10:37 AM,,2986,6/12/2018 11:10:43 AM,Van
50,,2232,6/12/2018 11:11:06 AM,,2811,6/12/2018 11:11:14 AM,Van
113,,2233,6/12/2018 11:11:07 AM,,3305,6/12/2018 11:11:15 AM,Van
3,,2234,6/12/2018 11:11:29 AM,,21180,6/12/2018 11:12:23 AM,Van
76,,2235,6/12/2018 11:12:01 AM,,361,6/12/2018 11:12:12 AM,Van
26,,2236,6/12/2018 11:12:37 AM,,7356,6/12/2018 11:13:18 AM,Motorcycle
14,,2237,6/12/2018 11:14:10 AM,,2364,6/12/2018 11:14:18 AM,Van
24,6/12/2018 11:15:27 AM,2238,6/12/2018 11:15:16 AM,,,,Van
106,,2239,6/12/2018 11:15:48 AM,,4492,6/12/2018 11:16:44 AM,Van
23,,2240,6/12/2018 11:15:59 AM,,7003,6/12/2018 11:16:57 AM,Motorcycle
27,,2241,6/12/2018 11:16:08 AM,,5591,6/12/2018 11:16:33 AM,Van
24,6/12/2018 12:09:22 PM,2242,6/12/2018 11:16:15 AM,,,6/12/2018 12:09:20 PM,Van
22,,2243,6/12/2018 11:16:42 AM,,10778,6/12/2018 11:20:38 AM,Van
15,,2244,6/12/2018 11:17:10 AM,,9109,6/12/2018 11:18:18 AM,Motorcycle
14,,2245,6/12/2018 11:17:18 AM,,3411,6/12/2018 11:17:33 AM,Van
7,,2246,6/12/2018 11:17:55 AM,,6648,6/12/2018 11:18:37 AM,Van
32,,2247,6/12/2018 11:18:16 AM,,3168,6/12/2018 11:20:16 AM,Van
62,,2248,6/12/2018 11:18:20 AM,,1563,6/12/2018 11:18:56 AM,Van
184,,2249,6/12/2018 11:18:27 AM,,479,6/12/2018 11:18:35 AM,Van
34,,2250,6/12/2018 11:18:32 AM,,4431,6/12/2018 11:29:31 AM,Van
141,,2251,6/12/2018 11:18:54 AM,,2827,6/12/2018 11:19:04 AM,Van
16,,2252,6/12/2018 11:19:11 AM,,2217,6/12/2018 11:19:31 AM,Van
57,,2253,6/12/2018 11:19:43 AM,,911,6/12/2018 11:20:04 AM,Van
256,,2254,6/12/2018 11:20:08 AM,,2312,6/12/2018 11:20:16 AM,Van
136,,2255,6/12/2018 11:21:32 AM,,2837,6/12/2018 11:21:43 AM,Van
22,,2256,6/12/2018 11:22:42 AM,,4825,6/12/2018 11:23:26 AM,Van
93,,2257,6/12/2018 11:23:36 AM,,1116,6/12/2018 11:23:50 AM,Van
55,,2258,6/12/2018 11:23:47 AM,,5053,6/12/2018 11:24:45 AM,Van
145,,2259,6/12/2018 11:25:07 AM,,5365,6/12/2018 11:25:33 AM,Van
19,,2260,6/12/2018 11:25:13 AM,,6493,6/12/2018 11:25:50 AM,Van
139,,2261,6/12/2018 11:25:55 AM,,2756,6/12/2018 11:26:07 AM,Van
166,,2262,6/12/2018 11:27:39 AM,,2425,6/12/2018 11:28:28 AM,Van
74,,2263,6/12/2018 11:28:24 AM,,12333,6/12/2018 11:29:14 AM,Van
243,,2264,6/12/2018 11:28:42 AM,,1631,6/12/2018 11:28:50 AM,Van
240,,2265,6/12/2018 11:30:04 AM,,1669,6/12/2018 11:30:12 AM,Van
93,,2266,6/12/2018 11:30:07 AM,,14370,6/12/2018 11:30:58 AM,Van
104,,2267,6/12/2018 11:30:54 AM,,4869,6/12/2018 11:31:22 AM,Van
239,,2268,6/12/2018 11:32:49 AM,,1396,6/12/2018 11:32:58 AM,Van
94,,2269,6/12/2018 11:32:51 AM,,3019,6/12/2018 11:32:56 AM,Van
78,,2270,6/12/2018 11:33:20 AM,,1743,6/12/2018 11:33:38 AM,Van
132,,2271,6/12/2018 11:33:25 AM,,858,6/12/2018 11:33:53 AM,Van
119,,2272,6/12/2018 11:34:48 AM,,6162,6/12/2018 11:35:28 AM,Van
26,,2273,6/12/2018 11:35:10 AM,,5371,6/12/2018 11:36:11 AM,Van
57,,2274,6/12/2018 11:35:19 AM,,2766,6/12/2018 11:35:40 AM,Van
96,,2275,6/12/2018 11:35:31 AM,,17178,6/12/2018 11:36:23 AM,Van
154,,2276,6/12/2018 11:39:07 AM,,4182,6/12/2018 11:39:43 AM,Van
65,,2277,6/12/2018 11:39:10 AM,,2671,6/12/2018 11:39:23 AM,Van
180,,2278,6/12/2018 11:41:50 AM,,2013,6/12/2018 11:41:57 AM,Van
167,,2279,6/12/2018 11:42:27 AM,,12511,6/12/2018 11:43:19 AM,Van
80,,2280,6/12/2018 11:42:31 AM,,3062,6/12/2018 11:42:49 AM,Van
20,,2281,6/12/2018 11:43:30 AM,6/12/2018 12:51:44 PM,6971,6/12/2018 11:44:10 AM,Motorcycle
32,,2282,6/12/2018 11:45:09 AM,,4157,6/12/2018 11:45:53 AM,Van
185,,2283,6/12/2018 11:45:33 AM,,2472,6/12/2018 11:45:44 AM,Van
58,,2284,6/12/2018 11:45:55 AM,,2308,6/12/2018 11:46:18 AM,Van
104,,2285,6/12/2018 11:48:13 AM,,1774,6/12/2018 11:48:27 AM,Van
196,,2286,6/12/2018 11:50:25 AM,,2301,6/12/2018 11:50:48 AM,Van
105,,2287,6/12/2018 11:50:38 AM,,2928,6/12/2018 11:50:48 AM,Van
45,6/12/2018 11:54:14 AM,2288,6/12/2018 11:52:01 AM,,,,Motorcycle
185,,2289,6/12/2018 11:54:08 AM,,1267,6/12/2018 11:54:20 AM,Van
228,,2290,6/12/2018 11:54:38 AM,,2120,6/12/2018 11:54:58 AM,Van
68,,2291,6/12/2018 11:58:18 AM,,2503,6/12/2018 11:58:27 AM,Van
24,,2292,6/12/2018 11:58:33 AM,,2665,6/12/2018 11:58:41 AM,Motorcycle
72,,2293,6/12/2018 11:59:08 AM,,3013,6/12/2018 11:59:18 AM,Van
37,,2294,6/12/2018 11:59:39 AM,,4070,6/12/2018 12:00:22 PM,Van
158,,2295,6/12/2018 12:00:36 PM,,3031,6/12/2018 12:00:55 PM,Van
78,,2296,6/12/2018 12:01:35 PM,,1891,6/12/2018 12:01:44 PM,Van
37,,2297,6/12/2018 12:02:03 PM,,4904,6/12/2018 12:02:26 PM,Van
19,,2298,6/12/2018 12:02:43 PM,,,6/12/2018 12:03:04 PM,Van
152,,2299,6/12/2018 12:02:55 PM,,2822,6/12/2018 12:03:03 PM,Van
16,,2300,6/12/2018 12:03:07 PM,,6358,6/12/2018 12:04:23 PM,Van
26,,2301,6/12/2018 12:03:55 PM,,4205,6/12/2018 12:04:31 PM,Van
53,,2302,6/12/2018 12:04:44 PM,,1579,6/12/2018 12:04:56 PM,Van
55,,2303,6/12/2018 12:05:16 PM,,942,6/12/2018 12:05:24 PM,Van
136,,2304,6/12/2018 12:05:46 PM,,6279,6/12/2018 12:06:08 PM,Van
29,,2305,6/12/2018 12:05:50 PM,,2499,6/12/2018 12:05:59 PM,Van
66,,2306,6/12/2018 12:05:56 PM,,2509,6/12/2018 12:06:08 PM,Van
136,,2307,6/12/2018 12:08:49 PM,,2730,6/12/2018 12:09:06 PM,Van
24,,2308,6/12/2018 12:08:54 PM,,1651,6/12/2018 12:09:05 PM,Motorcycle
145,,2309,6/12/2018 12:08:57 PM,,2614,6/12/2018 12:09:06 PM,Van
49,,2310,6/12/2018 12:09:41 PM,,4137,6/12/2018 12:10:18 PM,Van
127,,2311,6/12/2018 12:09:45 PM,,556,6/12/2018 12:09:53 PM,Van
27,,2312,6/12/2018 12:10:01 PM,,,6/12/2018 12:11:53 PM,Van
137,,2313,6/12/2018 12:10:32 PM,,2498,6/12/2018 12:10:42 PM,Van
72,,2314,6/12/2018 12:11:42 PM,,2288,6/12/2018 12:11:56 PM,Van
126,,2315,6/12/2018 12:12:40 PM,,2035,6/12/2018 12:12:54 PM,Van
166,,2316,6/12/2018 12:15:02 PM,,2857,6/12/2018 12:15:11 PM,Van
218,,2317,6/12/2018 12:15:34 PM,,1235,6/12/2018 12:15:56 PM,Van
55,,2318,6/12/2018 12:16:15 PM,,5839,6/12/2018 12:39:49 PM,Van
84,,2319,6/12/2018 12:20:07 PM,,1389,6/12/2018 12:20:33 PM,Van
33,6/12/2018 12:23:15 PM,2320,6/12/2018 12:20:32 PM,,3845,6/12/2018 12:20:55 PM,Van
28,,2321,6/12/2018 12:20:36 PM,,13092,6/12/2018 12:21:27 PM,Motorcycle
131,,2322,6/12/2018 12:21:11 PM,,3159,6/12/2018 12:21:21 PM,Van
46,,2323,6/12/2018 12:21:57 PM,,7985,6/12/2018 12:22:52 PM,Motorcycle
48,,2324,6/12/2018 12:23:59 PM,,1877,6/12/2018 12:24:09 PM,Van
85,,2325,6/12/2018 12:26:02 PM,,3946,6/12/2018 12:26:24 PM,Van
93,,2326,6/12/2018 12:26:04 PM,,1424,6/12/2018 12:26:14 PM,Van
13,,2327,6/12/2018 12:26:53 PM,,3061,6/12/2018 12:27:04 PM,Van
87,,2328,6/12/2018 12:27:15 PM,,2865,6/12/2018 12:27:27 PM,Van
126,,2329,6/12/2018 12:29:47 PM,,5779,6/12/2018 12:30:09 PM,Van
24,,2330,6/12/2018 12:30:07 PM,,8117,6/12/2018 12:31:01 PM,Motorcycle
37,,2331,6/12/2018 12:31:46 PM,,6913,6/12/2018 12:32:01 PM,Van
253,,2332,6/12/2018 12:31:56 PM,,2397,6/12/2018 12:32:04 PM,Van
132,,2333,6/12/2018 12:32:18 PM,,2774,6/12/2018 12:32:40 PM,Van
162,,2334,6/12/2018 12:33:59 PM,,4717,6/12/2018 12:34:20 PM,Van
127,,2335,6/12/2018 12:34:13 PM,,1921,6/12/2018 12:34:33 PM,Van
68,,2336,6/12/2018 12:36:31 PM,,12021,6/12/2018 12:36:38 PM,Van
35,,2337,6/12/2018 12:37:53 PM,,2320,6/12/2018 12:38:18 PM,Van
200,,2338,6/12/2018 12:39:25 PM,,1801,6/12/2018 12:39:45 PM,Van
120,,2339,6/12/2018 12:41:07 PM,6/14/2018 9:59:17 AM,919,6/12/2018 12:41:17 PM,Van
114,,2340,6/12/2018 12:41:30 PM,,2689,6/12/2018 12:41:37 PM,Van
204,,2341,6/12/2018 12:41:52 PM,,1784,6/12/2018 12:42:02 PM,Van
58,6/12/2018 12:43:27 PM,2342,6/12/2018 12:41:56 PM,,3682,6/12/2018 12:42:31 PM,Van
68,,2343,6/12/2018 12:42:34 PM,,2804,6/12/2018 12:42:40 PM,Van
31,,2344,6/12/2018 12:42:46 PM,,5495,6/12/2018 12:43:36 PM,Motorcycle
55,6/12/2018 12:44:37 PM,2345,6/12/2018 12:43:36 PM,,5427,6/12/2018 12:44:16 PM,Van
85,,2346,6/12/2018 12:44:00 PM,,1935,6/12/2018 12:44:14 PM,Van
54,6/12/2018 12:45:56 PM,2347,6/12/2018 12:44:48 PM,,5427,6/12/2018 12:45:12 PM,Van
143,,2348,6/12/2018 12:44:50 PM,,2594,6/12/2018 12:45:15 PM,Van
9,,2349,6/12/2018 12:46:56 PM,,3279,6/12/2018 12:47:21 PM,Van
79,,2350,6/12/2018 12:47:18 PM,,912,6/12/2018 12:47:39 PM,Van
26,,2351,6/12/2018 12:47:21 PM,,1355,6/12/2018 12:47:42 PM,Van
120,,2352,6/12/2018 12:49:30 PM,,3772,6/12/2018 12:49:52 PM,Van
192,,2353,6/12/2018 12:49:31 PM,,3234,6/12/2018 12:49:39 PM,Van
157,,2354,6/12/2018 12:49:37 PM,,2367,6/12/2018 12:49:49 PM,Van
71,,2355,6/12/2018 12:50:10 PM,,855,6/12/2018 12:50:34 PM,Van
94,,2356,6/12/2018 12:50:39 PM,,5367,6/12/2018 12:51:23 PM,Van
2,,2357,6/12/2018 12:51:29 PM,,18417,6/12/2018 12:52:26 PM,Van
156,,2358,6/12/2018 12:51:52 PM,,2936,6/12/2018 12:52:12 PM,Van
20,,2359,6/12/2018 12:52:26 PM,,2766,6/12/2018 12:52:35 PM,Van
176,,2360,6/12/2018 12:53:22 PM,,2346,6/12/2018 12:53:46 PM,Van
149,,2361,6/12/2018 12:53:42 PM,,2468,6/12/2018 12:53:49 PM,Van
93,,2362,6/12/2018 12:54:26 PM,,2091,6/12/2018 12:54:34 PM,Van
184,,2363,6/12/2018 12:57:48 PM,,2648,6/12/2018 12:57:56 PM,Van
14,,2364,6/12/2018 12:58:52 PM,,3369,6/12/2018 12:59:17 PM,Van
33,,2365,6/12/2018 12:59:02 PM,,5786,6/12/2018 12:59:27 PM,Van
137,,2366,6/12/2018 1:01:50 PM,,1660,6/12/2018 1:02:00 PM,Van
19,,2367,6/12/2018 1:04:28 PM,,2913,6/12/2018 1:04:40 PM,Motorcycle
162,,2368,6/12/2018 1:05:48 PM,6/12/2018 1:44:35 PM,2741,6/12/2018 1:05:59 PM,Van
71,,2369,6/12/2018 1:06:18 PM,,2596,6/12/2018 1:06:35 PM,Van
9,,2370,6/12/2018 1:09:09 PM,,4369,6/12/2018 1:09:35 PM,Van
136,,2371,6/12/2018 1:11:10 PM,,2236,6/12/2018 1:11:20 PM,Van
27,,2372,6/12/2018 1:12:30 PM,,4022,6/12/2018 1:12:51 PM,Van
118,,2373,6/12/2018 1:13:35 PM,,2525,6/12/2018 1:13:44 PM,Van
163,6/12/2018 1:14:20 PM,2374,6/12/2018 1:13:58 PM,,633,6/12/2018 1:14:06 PM,Van
35,,2375,6/12/2018 1:14:20 PM,,2277,6/12/2018 1:14:34 PM,Van
